#Sector	Layer	Component	paddle_Offset	resolution
2	3	6	0.472924	0.242138	2200.000000	3350.000000	4500.000000
2	3	6	0.475178	0.194946	4500.000000	5100.000000	5700.000000
2	3	6	0.470419	0.180904	5700.000000	6900.000000	8100.000000
2	3	6	0.474971	0.153932	8100.000000	10900.000000	13700.000000
2	3	6	0.436151	0.131827	13700.000000	19200.000000	24700.000000
2	3	7	0.334761	0.365198	500.000000	1150.000000	1800.000000
2	3	7	0.365192	0.330366	1800.000000	2200.000000	2600.000000
2	3	7	0.356788	0.297798	2600.000000	3650.000000	4700.000000
2	3	7	0.337275	0.266113	4700.000000	5750.000000	6800.000000
2	3	7	0.370204	0.260683	6800.000000	7950.000000	9100.000000
2	3	7	0.353267	0.252088	9100.000000	13600.000000	18100.000000
3	3	1	10.077494	0.341825	500.000000	1150.000000	1800.000000
3	3	1	10.114761	0.278946	1800.000000	2350.000000	2900.000000
3	3	1	10.189204	0.247478	2900.000000	3550.000000	4200.000000
3	3	1	10.260385	0.220421	4200.000000	5850.000000	7500.000000
3	3	1	10.347895	0.200794	7500.000000	8750.000000	10000.000000
3	3	1	10.433883	0.184050	10000.000000	13800.000000	17600.000000
3	3	2	10.630304	0.332361	500.000000	1100.000000	1700.000000
3	3	2	10.660046	0.278928	1700.000000	2250.000000	2800.000000
3	3	2	10.732762	0.233559	2800.000000	4450.000000	6100.000000
3	3	2	10.800558	0.201686	6100.000000	6800.000000	7500.000000
3	3	2	10.867348	0.184599	7500.000000	8800.000000	10100.000000
3	3	2	10.970176	0.169466	10100.000000	12650.000000	15200.000000
3	3	2	11.013773	0.145302	15200.000000	18200.000000	21200.000000
3	3	3	6.224783	0.387558	500.000000	1000.000000	1500.000000
3	3	3	6.282849	0.328848	1500.000000	2200.000000	2900.000000
3	3	3	6.326715	0.270467	2900.000000	3900.000000	4900.000000
3	3	3	6.379101	0.248529	4900.000000	6800.000000	8700.000000
3	3	3	6.508194	0.228163	8700.000000	11550.000000	14400.000000
3	3	3	6.599672	0.210588	14400.000000	18850.000000	23300.000000
3	3	4	6.771855	0.319005	500.000000	1250.000000	2000.000000
3	3	4	6.799141	0.248697	2000.000000	2600.000000	3200.000000
3	3	4	6.863112	0.202640	3200.000000	4350.000000	5500.000000
3	3	4	6.928475	0.158950	5500.000000	7450.000000	9400.000000
3	3	4	7.005953	0.137196	9400.000000	10850.000000	12300.000000
3	3	4	7.065993	0.108232	12300.000000	17600.000000	22900.000000
3	3	5	2.738650	0.353154	500.000000	1050.000000	1600.000000
3	3	5	2.811184	0.282892	1600.000000	2650.000000	3700.000000
3	3	5	2.826700	0.231268	3700.000000	4850.000000	6000.000000
3	3	5	2.870050	0.206053	6000.000000	7000.000000	8000.000000
3	3	5	2.943318	0.191185	8000.000000	10850.000000	13700.000000
3	3	5	2.993219	0.175664	13700.000000	18650.000000	23600.000000
